"ckId";"jId";"clicks";"landClicks";"orderValue"
"3198442785011138792";"2";"5";"com";"16.76"
"3198443015966308896";"1";"8";"com";"25.17"
"3198443015966308896";"2";"2";"com";"16.76"
"3198444684359763072";"1";"3";"com";"66.94"
"3198444684359763072";"2";"4";"com";"33.49"
"3198458549453724992";"1";"4";"com";"20.80"
"3198458549453724992";"2";"2";"com";"46.32"
"3198466451287572712";"1";"3";"com/others";"20.80"
"3198466451287572712";"2";"2";"com";"20.80"
"3198467900755149032";"1";"3";"com";"85.86"
"3198467900755149032";"2";"1";"com";"23.11"
"3198469706604348544";"1";"1";"others";"35.51"
"3198469706604348544";"2";"7";"com/others";"52.87"
"3198473806570078128";"1";"2";"others";"20.80"
"3198473806570078128";"2";"1";"com";"16.76"
"3198473927231812568";"1";"5";"com";"30.00"
"3198473927231812568";"2";"4";"com";"22.56"
"3198475238438339712";"1";"1";"others";"31.54"
"3198475238438339712";"2";"3";"com";"80.93"
"3198478671476178864";"1";"4";"com/others";"37.40"
"3198478671476178864";"2";"21";"com";"41.77"
"3198485363186217944";"1";"3";"com/others";"44.25"
"3198485363186217944";"2";"3";"com";"84.28"
"3198486751333062264";"1";"5";"com";"41.56"
"3198486751333062264";"2";"1";"com";"11.60"
"3198501569540660544";"1";"1";"com";"15.80"
"3198501569540660544";"2";"1";"com";"24.96"
"3198501763367844384";"1";"2";"com";"28.99"
"3198501763367844384";"2";"3";"com";"75.55"
"3198503032329355184";"1";"1";"com";"77.53"
"3198503032329355184";"2";"7";"com";"25.00"
"3198504244063778728";"1";"1";"others";"20.80"
"3198504244063778728";"2";"2";"others";"20.80"
"3198505924452942056";"1";"1";"com";"60.73"
"3198505924452942056";"2";"1";"com";"33.53"
"3198506135829099480";"1";"4";"com/others";"95.77"
"3198506135829099480";"2";"1";"com";"48.78"
"3198506348329318616";"1";"1";"others";"66.43"
"3198506348329318616";"2";"1";"com";"62.40"
"3198507165497178024";"1";"1";"com";"53.53"
"3198507165497178024";"2";"4";"com";"39.71"
"3198510164307083496";"1";"3";"com/others";"66.43"
"3198510164307083496";"2";"1";"com";"45.97"
"3198510645058213496";"1";"3";"com";"20.80"
"3198510645058213496";"2";"3";"com";"22.56"
"3198515258759057824";"1";"4";"com/others";"42.57"
"3198515258759057824";"2";"8";"com";"20.66"
"3198517645368377264";"1";"2";"com/others";"59.17"
"3198517645368377264";"2";"7";"com";"64.79"
"3198518915839827264";"1";"1";"com";"43.32"
"3198518915839827264";"2";"2";"com";"33.52"
"3198521734043009256";"1";"1";"com";"62.37"
"3198521734043009256";"2";"2";"com";"95.63"
"3198523793026855896";"1";"2";"com";"29.17"
"3198523793026855896";"2";"3";"com/others";"25.17"
"3198527286076782808";"1";"1";"com";"68.48"
"3198527286076782808";"2";"2";"com";"45.95"
"3198527921127955776";"1";"1";"com";"39.67"
"3198527921127955776";"2";"1";"com";"39.67"
"3198529198444525784";"1";"1";"com";"26.30"
"3198529198444525784";"2";"7";"com";"46.77"
"3198532218662172888";"1";"2";"com/others";"56.43"
"3198532218662172888";"2";"3";"com";"48.52"
"3198532689145634112";"1";"3";"com";"20.80"
"3198532689145634112";"2";"10";"com";"20.97"
"3198533696265140136";"1";"2";"com";"45.97"
"3198533696265140136";"2";"1";"com";"52.10"
"3198538113437677784";"1";"3";"com/others";"81.16"
"3198538113437677784";"2";"16";"com";"41.65"
"3198538462353439264";"1";"1";"others";"20.80"
"3198538462353439264";"2";"1";"com";"34.17"
"3198541225091150808";"1";"1";"com";"62.32"
"3198541225091150808";"2";"2";"com";"103.66"
"3198542216993718192";"1";"1";"com";"48.32"
"3198542216993718192";"2";"1";"com";"62.26"
"3198545183423600728";"1";"1";"others";"20.80"
"3198545183423600728";"2";"1";"com";"23.91"
"3198545344249991584";"1";"1";"com";"20.80"
"3198545344249991584";"2";"1";"com";"20.80"
"3198545555391266736";"1";"1";"others";"20.80"
"3198545555391266736";"2";"1";"com";"16.76"
"3198545960997239328";"1";"1";"com";"68.36"
"3198545960997239328";"2";"2";"com";"54.19"
"3198545986901250208";"1";"3";"com/others";"20.80"
"3198545986901250208";"2";"3";"com";"20.80"
"3198546567392925784";"1";"1";"com";"41.63"
"3198546567392925784";"2";"14";"com";"31.51"
"3198546845458510808";"1";"2";"com/others";"20.80"
"3198546845458510808";"2";"1";"com";"21.60"
"3198547418450769832";"1";"1";"com";"15.80"
"3198547418450769832";"2";"3";"com";"20.66"
"3198548215049762728";"1";"11";"com/others";"45.80"
"3198548215049762728";"2";"4";"com";"46.93"
"3198553676100666496";"1";"2";"com";"28.99"
"3198553676100666496";"2";"14";"com";"20.66"
"3198553718815461792";"1";"1";"com";"48.32"
"3198553718815461792";"2";"1";"com";"64.92"
"3198554026761270232";"1";"1";"com";"46.32"
"3198554026761270232";"2";"3";"com";"47.74"
"3198554716824943136";"1";"2";"com";"23.91"
"3198554716824943136";"2";"2";"com";"25.00"
"3198559377401329576";"1";"1";"com";"25.66"
"3198559377401329576";"2";"1";"com";"30.18"
"3198560774523992280";"1";"1";"com";"64.86"
"3198560774523992280";"2";"4";"com";"45.62"
"3198561284081586592";"1";"1";"com";"20.80"
"3198561284081586592";"2";"1";"com";"37.46"
"3198562015333334960";"1";"3";"com";"64.14"
"3198562015333334960";"2";"5";"com";"16.76"
"3198564907557592384";"1";"1";"com";"64.50"
"3198564907557592384";"2";"1";"com";"63.72"
"3198567892358533536";"1";"2";"com";"43.18"
"3198567892358533536";"2";"2";"com";"20.80"
"3198570965843841440";"1";"2";"others";"61.57"
"3198570965843841440";"2";"5";"com";"22.56"
"3198572784477290416";"1";"1";"com";"69.05"
"3198572784477290416";"2";"1";"com";"26.00"
"3198574129137587832";"1";"7";"com/others";"20.80"
"3198574129137587832";"2";"2";"com";"20.80"
"3198577479295975344";"1";"1";"com";"20.80"
"3198577479295975344";"2";"8";"com";"95.62"
"3198577908692039592";"1";"1";"com";"83.52"
"3198577908692039592";"2";"3";"com";"39.88"
"3198579850168254384";"1";"1";"com";"20.99"
"3198579850168254384";"2";"4";"com";"30.00"
"3198580625158181024";"1";"1";"others";"63.36"
"3198580625158181024";"2";"1";"com";"47.73"
"3198587651003258968";"1";"1";"others";"20.80"
"3198587651003258968";"2";"1";"com";"30.18"
"3198590133460799904";"1";"3";"com";"54.01"
"3198590133460799904";"2";"3";"com";"61.98"
"3198595885864859560";"1";"1";"com";"26.00"
"3198595885864859560";"2";"1";"com";"34.36"
"3198597575112405976";"1";"7";"com";"83.62"
"3198597575112405976";"2";"18";"com";"51.55"
"3198598204996194464";"1";"1";"com";"62.37"
"3198598204996194464";"2";"1";"com";"54.80"
"3198602513720817880";"1";"7";"com";"34.98"
"3198602513720817880";"2";"6";"com";"22.17"
"3198605448609534368";"1";"9";"com";"36.53"
"3198605448609534368";"2";"3";"com";"20.80"
"3198605757998174368";"1";"1";"com";"45.16"
"3198605757998174368";"2";"17";"com";"33.49"
"3198613822789129848";"1";"1";"com";"25.17"
"3198613822789129848";"2";"2";"com";"18.90"
"3198617771659245784";"1";"2";"com";"50.16"
"3198617771659245784";"2";"4";"com";"54.04"
"3198617814692796504";"1";"2";"com";"21.66"
"3198617814692796504";"2";"2";"com";"46.60"
"3198623977132012504";"1";"4";"com";"86.98"
"3198623977132012504";"2";"2";"com";"78.24"
"3198626039806826584";"1";"2";"com";"60.48"
"3198626039806826584";"2";"1";"com";"33.49"
"3198632164648288488";"1";"3";"com";"20.80"
"3198632164648288488";"2";"1";"com";"15.80"
"3198635807686530680";"1";"5";"com";"42.40"
"3198635807686530680";"2";"3";"com";"36.81"
"3198636716508315880";"1";"12";"com";"25.13"
"3198636716508315880";"2";"5";"com";"41.77"
"3198642434250651864";"1";"1";"com";"20.80"
"3198642434250651864";"2";"1";"com";"70.18"
"3198643058245636512";"1";"1";"com";"33.20"
"3198643058245636512";"2";"2";"com";"16.60"
"3198664309693485216";"1";"1";"com";"29.16"
"3198664309693485216";"2";"5";"com";"21.72"
"3198667341739080224";"1";"1";"com";"22.56"
"3198667341739080224";"2";"1";"com";"20.80"
"3198667681041487960";"1";"1";"com";"37.40"
"3198667681041487960";"2";"1";"com";"20.80"
"3198670895925172312";"1";"3";"com";"21.72"
"3198670895925172312";"2";"4";"com/others";"23.86"
"3198677266015977704";"1";"2";"com/others";"52.52"
"3198677266015977704";"2";"3";"com";"37.40"
"3198680353627705504";"1";"6";"com";"149.73"
"3198680353627705504";"2";"3";"com";"20.80"
"3198685437627471960";"1";"1";"com";"72.22"
"3198685437627471960";"2";"1";"com";"20.80"
"3198690908509845416";"1";"1";"com";"56.52"
"3198690908509845416";"2";"1";"com";"53.46"
"3198691236655406400";"1";"3";"com/others";"79.16"
"3198691236655406400";"2";"3";"com";"39.16"
"3198695076758831024";"1";"4";"com";"36.60"
"3198695076758831024";"2";"2";"com";"29.50"
"3198696669403165656";"1";"1";"com";"25.66"
"3198696669403165656";"2";"4";"com";"33.52"
"3198697438722406944";"1";"1";"others";"70.94"
"3198697438722406944";"2";"4";"com";"20.59"
"3198701178263189720";"1";"1";"com";"76.49"
"3198701178263189720";"2";"1";"com";"83.91"
"3198701628446225368";"1";"4";"com";"55.21"
"3198701628446225368";"2";"1";"com";"36.50"
"3198704939144584512";"1";"1";"com";"58.62"
"3198704939144584512";"2";"3";"com";"62.80"
"3198706306974234840";"1";"1";"com";"20.80"
"3198706306974234840";"2";"1";"com";"34.17"
"3198708863134073064";"1";"23";"com";"22.56"
"3198708863134073064";"2";"5";"com";"63.22"
"3198711179849503136";"1";"3";"com";"37.26"
"3198711179849503136";"2";"6";"com";"43.36"
"3198712639601509504";"1";"1";"com";"26.00"
"3198712639601509504";"2";"4";"com";"23.90"
"3198724856367559640";"1";"2";"com";"72.91"
"3198724856367559640";"2";"1";"com";"43.39"
"3198725903450378656";"1";"1";"com";"64.52"
"3198725903450378656";"2";"1";"com";"54.02"
"3198726602439538904";"1";"1";"com";"21.60"
"3198726602439538904";"2";"1";"com";"25.66"
"3198728190184929496";"1";"4";"com";"66.24"
"3198728190184929496";"2";"6";"com";"61.85"
"3198732211582934336";"1";"2";"com";"20.80"
"3198732211582934336";"2";"5";"com";"16.76"
"3198734233723999864";"1";"1";"com";"25.66"
"3198734233723999864";"2";"2";"com";"25.66"
"3198735898510366328";"1";"1";"com";"72.91"
"3198735898510366328";"2";"4";"com";"34.16"
"3198736675295476256";"1";"1";"com";"34.17"
"3198736675295476256";"2";"2";"com";"25.80"
"3198738884267613504";"1";"1";"com";"61.60"
"3198738884267613504";"2";"1";"com";"45.36"
"3198740620826910016";"1";"1";"com";"54.16"
"3198740620826910016";"2";"1";"com";"25.66"
"3198741905022138280";"1";"7";"com";"25.66"
"3198741905022138280";"2";"7";"com";"22.56"
"3198750779615740136";"1";"7";"com";"20.80"
"3198750779615740136";"2";"1";"com";"20.80"
"3198754974758604960";"1";"4";"com";"40.35"
"3198754974758604960";"2";"1";"com";"22.02"
"3198755957953795704";"1";"2";"com";"33.04"
"3198755957953795704";"2";"1";"com";"41.32"
"3198762597050482920";"1";"3";"com";"45.99"
"3198762597050482920";"2";"3";"com";"50.34"
"3198763150648293288";"1";"1";"com";"40.93"
"3198763150648293288";"2";"1";"com";"30.00"
"3198764266014376168";"1";"1";"com";"37.26"
"3198764266014376168";"2";"1";"com";"21.60"
"3198767304535970208";"1";"1";"com";"20.80"
"3198767304535970208";"2";"1";"com";"34.17"
"3198768517797118184";"1";"1";"com";"42.26"
"3198768517797118184";"2";"9";"com";"71.31"
"3198768867669195296";"1";"1";"com";"25.80"
"3198768867669195296";"2";"2";"com";"30.00"
"3198769860662271296";"1";"2";"com";"79.52"
"3198769860662271296";"2";"3";"com";"78.88"
"3198771253691286656";"1";"2";"com";"67.55"
"3198771253691286656";"2";"3";"com";"16.39"
"3198772771995783328";"1";"6";"com";"15.50"
"3198772771995783328";"2";"1";"com";"45.80"
"3198773582570200384";"1";"1";"com";"37.40"
"3198773582570200384";"2";"1";"com";"47.09"
"3198776604264241240";"1";"3";"com";"70.79"
"3198776604264241240";"2";"1";"com";"49.17"
"3198778691215702232";"1";"4";"com";"41.46"
"3198778691215702232";"2";"4";"com";"59.00"
"3198780489632592856";"1";"2";"com";"20.66"
"3198780489632592856";"2";"5";"com";"41.97"
"3198783157075720104";"1";"1";"com";"28.99"
"3198783157075720104";"2";"2";"com";"27.52"
"3198800838684315808";"1";"1";"com";"25.66"
"3198800838684315808";"2";"1";"com";"41.76"
"3198801990926729448";"1";"1";"others";"20.80"
"3198801990926729448";"2";"5";"com";"30.18"
"3198802217083615144";"1";"2";"com";"34.17"
"3198802217083615144";"2";"7";"com";"25.18"
"3198802544692297960";"1";"1";"com";"50.17"
"3198802544692297960";"2";"1";"com";"25.00"
"3198806607194505136";"1";"9";"com";"25.02"
"3198806607194505136";"2";"9";"com";"46.32"
"3198806774413006936";"1";"1";"com";"42.57"
"3198806774413006936";"2";"1";"com";"45.00"
"3198810458370871456";"1";"1";"com";"57.26"
"3198810458370871456";"2";"42";"com";"47.71"
"3198812781058987640";"1";"1";"com";"71.22"
"3198812781058987640";"2";"1";"com";"64.71"
"3198814774494248880";"1";"1";"com";"20.80"
"3198814774494248880";"2";"2";"com";"51.05"
"3198815707408109984";"1";"3";"com";"49.95"
"3198815707408109984";"2";"9";"com";"16.60"
"3198817276010698840";"1";"3";"com";"38.53"
"3198817276010698840";"2";"5";"com";"25.00"
"3198819420776435872";"1";"1";"com";"45.77"
"3198819420776435872";"2";"2";"com";"32.69"
"3198826623654705696";"1";"1";"com";"20.80"
"3198826623654705696";"2";"3";"com";"33.49"
"3198826974281729152";"1";"2";"com/others";"21.60"
"3198826974281729152";"2";"1";"com";"37.42"
"3198839355581938208";"1";"1";"com";"33.20"
"3198839355581938208";"2";"2";"com";"15.80"
"3198840983575859616";"1";"6";"com";"74.82"
"3198840983575859616";"2";"11";"com";"62.27"
"3198841719944658864";"1";"2";"com";"62.40"
"3198841719944658864";"2";"2";"com";"20.80"
"3198844001562138232";"1";"1";"com";"42.40"
"3198844001562138232";"2";"1";"com";"58.21"
"3198846032544797088";"1";"1";"com";"20.80"
"3198846032544797088";"2";"1";"com";"33.04"
"3198846054036410784";"1";"2";"com";"41.46"
"3198846054036410784";"2";"2";"com/others";"38.87"
"3198846189512438744";"1";"1";"com";"20.80"
"3198846189512438744";"2";"2";"com";"22.56"
"3198846243954492544";"1";"1";"com";"20.80"
"3198846243954492544";"2";"2";"com";"41.60"
"3198846564483217624";"1";"4";"com";"63.95"
"3198846564483217624";"2";"15";"com";"56.47"
"3198846746113349240";"1";"1";"com";"20.80"
"3198846746113349240";"2";"1";"com";"22.56"
"3198847950767798816";"1";"1";"com";"23.91"
"3198847950767798816";"2";"5";"com";"34.98"
"3198850051292004584";"1";"2";"com";"45.80"
"3198850051292004584";"2";"1";"com";"46.60"
"3198851187411531992";"1";"6";"com";"6.60"
"3198851187411531992";"2";"3";"com";"0.50"
"3198852407115128128";"1";"19";"com";"31.56"
"3198852407115128128";"2";"9";"com";"20.80"
"3198853099494062624";"1";"2";"com";"22.56"
"3198853099494062624";"2";"4";"com";"41.81"
"3198855013573080024";"1";"1";"com";"62.26"
"3198855013573080024";"2";"1";"com";"60.66"
"3198859509413970152";"1";"1";"com";"20.80"
"3198859509413970152";"2";"4";"com";"27.56"
"3198859743741360672";"1";"3";"com";"20.80"
"3198859743741360672";"2";"2";"com";"29.37"
"3198865310824268928";"1";"2";"com";"104.03"
"3198865310824268928";"2";"2";"com";"78.87"
"3198869592420122856";"1";"10";"com";"37.26"
"3198869592420122856";"2";"9";"com";"41.65"
"3198882571861623936";"1";"5";"com";"20.80"
"3198882571861623936";"2";"13";"com";"66.63"
"3198889855857721576";"1";"1";"com";"83.74"
"3198889855857721576";"2";"8";"com";"15.80"
"3198893046095689944";"1";"2";"com";"41.77"
"3198893046095689944";"2";"3";"com";"20.80"
"3198895432403009456";"1";"2";"com";"54.83"
"3198895432403009456";"2";"7";"com";"25.66"
"3198899531714403648";"1";"1";"com";"73.10"
"3198899531714403648";"2";"1";"com";"36.52"
"3198906069845816280";"1";"1";"com";"17.52"
"3198906069845816280";"2";"1";"com";"25.66"
"3198917797438554344";"1";"8";"com";"37.40"
"3198917797438554344";"2";"1";"com";"16.76"
"3198918271294243968";"1";"1";"com";"50.59"
"3198918271294243968";"2";"2";"com";"104.16"
"3198922126178392152";"1";"4";"com";"25.66"
"3198922126178392152";"2";"4";"com";"43.22"
"3198923887685403776";"1";"2";"com";"45.97"
"3198923887685403776";"2";"2";"com";"20.80"
"3198927030141859752";"1";"2";"com";"20.80"
"3198927030141859752";"2";"5";"com";"25.00"
"3198928246389343360";"1";"2";"com";"87.57"
"3198928246389343360";"2";"8";"com";"48.10"
"3198931413877397592";"1";"1";"com";"41.46"
"3198931413877397592";"2";"13";"com";"50.08"
"3198953486838403232";"1";"7";"com";"45.18"
"3198953486838403232";"2";"3";"com";"30.01"
"3198954394620002536";"1";"5";"com";"49.79"
"3198954394620002536";"2";"12";"com";"25.66"
"3198959393911616472";"1";"2";"com";"47.74"
"3198959393911616472";"2";"33";"com";"29.17"
"3198966806790282560";"1";"3";"com";"21.60"
"3198966806790282560";"2";"2";"com";"37.41"
"3198967395855110304";"1";"1";"com";"20.80"
"3198967395855110304";"2";"2";"com";"15.80"
"3198968967007831168";"1";"5";"com";"30.01"
"3198968967007831168";"2";"2";"com";"16.76"
"3198969981240870016";"1";"1";"com";"49.79"
"3198969981240870016";"2";"6";"com";"54.15"
"3198970042796474600";"1";"1";"com";"34.02"
"3198970042796474600";"2";"3";"com";"61.89"
"3198974321909305504";"1";"1";"com";"41.65"
"3198974321909305504";"2";"3";"com";"76.92"
"3198974819102112288";"1";"1";"com";"53.73"
"3198974819102112288";"2";"2";"com";"46.01"
"3198986659672621288";"1";"7";"com";"37.40"
"3198986659672621288";"2";"2";"com";"67.43"
"3198990284625033128";"1";"1";"com";"20.99"
"3198990284625033128";"2";"3";"com";"16.39"
"3198995183773431720";"1";"1";"com";"58.52"
"3198995183773431720";"2";"3";"com/others";"43.72"
"3198998402230665136";"1";"1";"com";"25.66"
"3198998402230665136";"2";"3";"com";"46.32"
"3199012777335208152";"1";"1";"com";"49.97"
"3199012777335208152";"2";"6";"com";"42.06"
"3199013238255663016";"1";"1";"com";"25.00"
"3199013238255663016";"2";"2";"com";"32.52"
"3199019604202502056";"1";"3";"com";"71.15"
"3199019604202502056";"2";"3";"com";"83.25"
"3199021789938192800";"1";"1";"com";"23.86"
"3199021789938192800";"2";"1";"com";"20.80"
"3199022941324982184";"1";"2";"com";"16.66"
"3199022941324982184";"2";"1";"com";"16.66"
"3199025824355334056";"1";"1";"com";"25.00"
"3199025824355334056";"2";"3";"com";"25.00"
"3199028699198394528";"1";"6";"com";"25.66"
"3199028699198394528";"2";"4";"com";"20.80"
"3199031352112453720";"1";"3";"others";"30.68"
"3199031352112453720";"2";"16";"com/others";"50.68"
"3199049096182629504";"1";"13";"com/others";"125.23"
"3199049096182629504";"2";"5";"com";"37.40"
"3199051481516882136";"1";"1";"com";"37.56"
"3199051481516882136";"2";"2";"com/others";"21.60"
"3199087873160646816";"1";"2";"com";"58.53"
"3199087873160646816";"2";"1";"com";"50.00"
"3199088670648841176";"1";"5";"com";"41.78"
"3199088670648841176";"2";"1";"com";"26.00"
"3199098655877380640";"1";"4";"com";"50.17"
"3199098655877380640";"2";"1";"com";"50.11"
"3199098711795842992";"1";"7";"com";"62.40"
"3199098711795842992";"2";"1";"com";"40.78"
"3199102242695151848";"1";"2";"com";"20.80"
"3199102242695151848";"2";"1";"com";"64.02"
"3199115211550234712";"1";"2";"com/others";"20.80"
"3199115211550234712";"2";"1";"com";"15.50"
"3199147952052375968";"1";"1";"com";"41.60"
"3199147952052375968";"2";"1";"com";"25.66"
"3199151047901714520";"1";"2";"com";"25.66"
"3199151047901714520";"2";"1";"com";"20.80"
"3199487762986178648";"1";"1";"com";"20.80"
"3199487762986178648";"2";"2";"com";"25.66"
"3199549573118833624";"1";"1";"com";"20.80"
"3199549573118833624";"2";"1";"com";"25.66"
"3199552015898251680";"1";"2";"com";"20.80"
"3199552015898251680";"2";"1";"com";"25.66"
"3199554716929376176";"1";"1";"com";"29.17"
"3199554716929376176";"2";"3";"com";"27.52"
"3199556421796501112";"1";"9";"com";"22.52"
"3199556421796501112";"2";"7";"com";"11.76"
"3199570843524929144";"1";"3";"com";"31.31"
"3199570843524929144";"2";"2";"com";"33.20"
"3199572696266441856";"1";"30";"com/others";"67.38"
"3199572696266441856";"2";"7";"com";"92.38"
"3199596461511676320";"1";"6";"com";"25.66"
"3199596461511676320";"2";"2";"com";"27.52"
"3199607325061036248";"1";"1";"com";"49.83"
"3199607325061036248";"2";"8";"com";"33.26"
"3199634047005373400";"1";"5";"com";"60.19"
"3199634047005373400";"2";"15";"com";"63.51"
"3199634745273104296";"1";"2";"com";"32.75"
"3199634745273104296";"2";"3";"com";"48.26"
"3199635114589953344";"1";"7";"com";"48.53"
"3199635114589953344";"2";"3";"com";"29.37"
"3199637240095455776";"1";"3";"com";"36.60"
"3199637240095455776";"2";"2";"com";"43.91"
"3199642773422617560";"1";"1";"others";"20.80"
"3199642773422617560";"2";"1";"com";"20.80"
"3199645464806831064";"1";"1";"com";"50.77"
"3199645464806831064";"2";"1";"com";"15.50"
"3199647446330249376";"1";"1";"others";"42.40"
"3199647446330249376";"2";"1";"com";"29.00"
"3199655027316622464";"1";"2";"com";"15.80"
"3199655027316622464";"2";"1";"com";"41.60"
"3199662311195285592";"1";"1";"com";"23.91"
"3199662311195285592";"2";"3";"com";"20.76"
"3199670345535599576";"1";"8";"com";"129.34"
"3199670345535599576";"2";"1";"com";"20.80"
"3199690441737910184";"1";"3";"com";"50.20"
"3199690441737910184";"2";"2";"com";"48.45"
"3199695379490683096";"1";"1";"com";"41.60"
"3199695379490683096";"2";"1";"com";"20.80"
"3199698392997433760";"1";"1";"others";"50.34"
"3199698392997433760";"2";"2";"com";"76.10"
"3199708449025833176";"1";"8";"com/others";"54.22"
"3199708449025833176";"2";"1";"com";"25.66"
"3199712979880786464";"1";"3";"com/others";"58.53"
"3199712979880786464";"2";"1";"com";"27.02"
"3199716607416860904";"1";"4";"com";"20.80"
"3199716607416860904";"2";"1";"com";"41.77"
"3199718951193950424";"1";"2";"com";"20.80"
"3199718951193950424";"2";"8";"com";"16.76"
"3199720511491802240";"1";"4";"com";"91.73"
"3199720511491802240";"2";"2";"com";"95.75"
"3199727650364985504";"1";"2";"com";"68.98"
"3199727650364985504";"2";"1";"com";"22.56"
"3199733506653567520";"1";"1";"others";"60.54"
"3199733506653567520";"2";"5";"com";"75.17"
"3199734333619321048";"1";"3";"com/others";"15.80"
"3199734333619321048";"2";"3";"com";"25.17"
"3199735004422734056";"1";"1";"com";"50.34"
"3199735004422734056";"2";"2";"com";"48.39"
"3199742686324068768";"1";"1";"com";"45.65"
"3199742686324068768";"2";"1";"com";"39.49"
"3199747109955844640";"1";"2";"com";"25.66"
"3199747109955844640";"2";"2";"com";"16.60"
"3199767995375163000";"1";"2";"others";"50.08"
"3199767995375163000";"2";"1";"com";"58.06"
"3199770049543934112";"1";"1";"others";"40.67"
"3199770049543934112";"2";"2";"com";"20.80"
"3199774107616941688";"1";"3";"com";"41.46"
"3199774107616941688";"2";"4";"com";"21.60"
"3199794128305003840";"1";"1";"com";"34.45"
"3199794128305003840";"2";"1";"com";"39.45"
"3199796830812518312";"1";"4";"com/others";"22.56"
"3199796830812518312";"2";"1";"com";"20.80"
"3199806744217780456";"1";"1";"others";"15.80"
"3199806744217780456";"2";"5";"com";"20.80"
"3199819584274174368";"1";"2";"others";"20.80"
"3199819584274174368";"2";"2";"com";"41.60"
"3199822937116907128";"1";"1";"others";"22.56"
"3199822937116907128";"2";"1";"com";"85.07"
"3199825224287650944";"1";"1";"others";"91.80"
"3199825224287650944";"2";"1";"com";"25.17"
"3199826477663129760";"1";"4";"com/others";"32.45"
"3199826477663129760";"2";"1";"com";"16.76"
"3199839718158121176";"1";"8";"com/others";"49.96"
"3199839718158121176";"2";"11";"com";"33.20"
"3199850427424182688";"1";"2";"com";"21.60"
"3199850427424182688";"2";"1";"com";"40.58"
"3199850699970068400";"1";"1";"others";"57.98"
"3199850699970068400";"2";"1";"com";"33.04"
"3199852526237128792";"1";"3";"com/others";"20.80"
"3199852526237128792";"2";"1";"com";"20.80"
"3199852809855975344";"1";"8";"com/others";"20.17"
"3199852809855975344";"2";"13";"com";"23.11"
"3199860795575899768";"1";"1";"others";"41.09"
"3199860795575899768";"2";"2";"com";"33.04"
"3199896181358461160";"1";"1";"others";"34.17"
"3199896181358461160";"2";"2";"com/others";"28.99"
"3199898051967729584";"1";"1";"com";"41.60"
"3199898051967729584";"2";"1";"com";"41.60"
"3199904379175968064";"1";"1";"others";"45.83"
"3199904379175968064";"2";"1";"com";"52.50"
"3199910871891458264";"1";"2";"com";"51.96"
"3199910871891458264";"2";"4";"com";"61.95"
"3199916509119911544";"1";"8";"com/others";"15.80"
"3199916509119911544";"2";"1";"com";"27.52"
"3199923756994672856";"1";"3";"com";"38.20"
"3199923756994672856";"2";"1";"com";"25.66"
"3199930020013282936";"1";"11";"com/others";"81.34"
"3199930020013282936";"2";"1";"com";"81.34"
"3199931294813272280";"1";"3";"com";"20.80"
"3199931294813272280";"2";"1";"com";"30.18"
"3199941841961091304";"1";"2";"com";"58.06"
"3199941841961091304";"2";"5";"com";"23.90"
"3199958130842678232";"1";"1";"others";"41.60"
"3199958130842678232";"2";"2";"com";"43.22"
"3199962159572321408";"1";"2";"com/others";"53.54"
"3199962159572321408";"2";"10";"com";"25.00"
"3199972298295613048";"1";"1";"com";"21.60"
"3199972298295613048";"2";"1";"com";"22.56"
"3199988574845942304";"1";"1";"others";"20.66"
"3199988574845942304";"2";"2";"com";"28.99"
"3199990775882449128";"1";"2";"com";"25.00"
"3199990775882449128";"2";"3";"com";"16.76"
"3199991031768551840";"1";"1";"others";"38.20"
"3199991031768551840";"2";"2";"com";"45.97"
"3200005912102180952";"1";"2";"others";"41.79"
"3200005912102180952";"2";"2";"com";"41.79"
"3200007047584167848";"1";"1";"others";"31.60"
"3200007047584167848";"2";"8";"com";"37.26"
"3200032267481126520";"1";"2";"com";"20.99"
"3200032267481126520";"2";"1";"com";"25.00"
"3200052062935062136";"1";"1";"others";"38.20"
"3200052062935062136";"2";"16";"com";"73.50"
"3200056246669424552";"1";"18";"com";"70.84"
"3200056246669424552";"2";"3";"com";"25.00"
"3200070415867197984";"1";"6";"com/others";"22.73"
"3200070415867197984";"2";"2";"com";"23.11"
"3200079287625449704";"1";"5";"com";"80.87"
"3200079287625449704";"2";"3";"com";"46.32"
"3200087799847981472";"1";"4";"com/others";"40.97"
"3200087799847981472";"2";"4";"com";"22.17"
"3200096098244891040";"1";"3";"com/others";"84.97"
"3200096098244891040";"2";"1";"com";"84.97"
"3200100133819650208";"1";"2";"others";"34.17"
"3200100133819650208";"2";"8";"com";"20.66"
"3200103946156769512";"1";"12";"com";"27.73"
"3200103946156769512";"2";"10";"com";"21.72"
"3200105170625106336";"1";"1";"others";"15.80"
"3200105170625106336";"2";"2";"com";"64.08"
"3200107284554324056";"1";"1";"com";"20.80"
"3200107284554324056";"2";"2";"com/others";"28.99"
"3200108719794816128";"1";"2";"com";"72.31"
"3200108719794816128";"2";"1";"com";"38.20"
"3200126629724553448";"1";"1";"others";"25.17"
"3200126629724553448";"2";"1";"com";"20.80"
"3200130511636805544";"1";"1";"com";"64.73"
"3200130511636805544";"2";"4";"com";"65.26"
"3200137919700416728";"1";"12";"com";"16.60"
"3200137919700416728";"2";"4";"com";"44.29"
"3200153455939296576";"1";"3";"com/others";"30.00"
